influencer_id,campaign_type,date,category,follower_count,engagement_rate,impressions,clicks,add_to_cart,purchases,revenue
80,discount,2025-01-14,sports,402487,0.13351773903274067,35477,5115,918,477,83057.09
80,brand_collab,2025-01-15,fashion,402487,0.13351773903274067,17375,962,247,91,12374.2
80,launch,2025-01-16,beauty,402487,0.13351773903274067,23144,1225,473,184,36366.35
80,discount,2025-01-17,home,402487,0.13351773903274067,35510,1968,224,38,7203.47
80,brand_collab,2025-01-18,beauty,402487,0.13351773903274067,13375,1232,372,115,19619.55
80,discount,2025-01-19,beauty,402487,0.13351773903274067,30870,1482,256,37,3379.74
80,discount,2025-01-20,home,402487,0.13351773903274067,27379,1974,113,13,2173.0
80,brand_collab,2025-01-21,sports,402487,0.13351773903274067,4817,99,20,11,1718.46
80,launch,2025-01-22,beauty,402487,0.13351773903274067,8670,1240,469,49,2094.37
80,discount,2025-01-23,electronics,402487,0.13351773903274067,16852,2159,616,155,2599.3
80,seasonal,2025-01-24,fashion,402487,0.13351773903274067,10895,563,57,29,4899.23
80,brand_collab,2025-01-25,home,402487,0.13351773903274067,10136,509,156,76,12439.41
80,brand_collab,2025-01-26,home,402487,0.13351773903274067,11438,1334,116,18,2251.24
80,seasonal,2025-01-27,sports,402487,0.13351773903274067,29491,1548,564,223,11020.81
80,brand_collab,2025-01-28,home,402487,0.13351773903274067,4754,74,19,9,838.64
80,discount,2025-01-29,beauty,402487,0.13351773903274067,9691,924,189,24,2724.3
80,discount,2025-01-30,beauty,402487,0.13351773903274067,29900,4356,518,298,33460.78
81,discount,2025-01-01,beauty,418869,0.09865969190955631,14654,1724,512,61,6945.03
81,seasonal,2025-01-02,electronics,418869,0.09865969190955631,16029,1181,202,83,1506.49
81,brand_collab,2025-01-03,beauty,418869,0.09865969190955631,47622,2851,533,267,47633.61
81,seasonal,2025-01-04,fashion,418869,0.09865969190955631,18404,889,351,179,35604.56
81,brand_collab,2025-01-05,beauty,418869,0.09865969190955631,12156,1208,132,69,7664.7
81,launch,2025-01-06,fashion,418869,0.09865969190955631,13420,348,107,51,9899.74
81,discount,2025-01-07,sports,418869,0.09865969190955631,23854,3084,1226,623,107067.33
81,brand_collab,2025-01-08,home,418869,0.09865969190955631,8018,120,38,16,310.74
81,brand_collab,2025-01-09,sports,418869,0.09865969190955631,26346,2196,812,476,28470.1
81,discount,2025-01-10,electronics,418869,0.09865969190955631,49063,4340,793,98,13497.73
81,launch,2025-01-11,home,418869,0.09865969190955631,33040,515,176,36,2605.63
81,discount,2025-01-12,beauty,418869,0.09865969190955631,20183,867,117,47,3316.01
81,seasonal,2025-01-13,fashion,418869,0.09865969190955631,19915,1163,241,114,20682.09
81,brand_collab,2025-01-14,electronics,418869,0.09865969190955631,12394,613,178,98,18832.82
81,launch,2025-01-15,home,418869,0.09865969190955631,24440,2402,905,433,12839.61
81,brand_collab,2025-01-16,home,418869,0.09865969190955631,24233,3156,401,70,12800.4
81,discount,2025-01-17,sports,418869,0.09865969190955631,24508,2940,1116,600,29788.11
81,discount,2025-01-18,home,418869,0.09865969190955631,32093,2634,668,222,31811.95
81,discount,2025-01-19,fashion,418869,0.09865969190955631,25916,3823,271,93,14607.67
81,seasonal,2025-01-20,beauty,418869,0.09865969190955631,22921,965,266,71,13114.85
81,seasonal,2025-01-21,home,418869,0.09865969190955631,1719,143,41,19,817.75
81,brand_collab,2025-01-22,fashion,418869,0.09865969190955631,31720,4617,1291,764,90487.93
81,launch,2025-01-23,beauty,418869,0.09865969190955631,3199,355,25,8,1338.06
81,launch,2025-01-24,home,418869,0.09865969190955631,9401,1390,502,243,21429.49
81,seasonal,2025-01-25,fashion,418869,0.09865969190955631,11691,1261,213,67,2494.85
81,seasonal,2025-01-26,beauty,418869,0.09865969190955631,41332,1168,131,26,812.52
81,launch,2025-01-27,beauty,418869,0.09865969190955631,39101,5203,343,106,18366.52
81,seasonal,2025-01-28,home,418869,0.09865969190955631,18848,2124,845,430,49700.98
81,brand_collab,2025-01-29,fashion,418869,0.09865969190955631,35234,5231,987,587,23260.45
81,launch,2025-01-30,beauty,418869,0.09865969190955631,43974,2241,444,157,6986.46
82,brand_collab,2025-01-01,sports,288745,0.12727388812372575,41955,3567,1283,289,23818.82
82,launch,2025-01-02,fashion,288745,0.12727388812372575,35716,3295,948,161,15184.6
82,brand_collab,2025-01-03,home,288745,0.12727388812372575,33711,1907,280,119,3899.6
82,seasonal,2025-01-04,beauty,288745,0.12727388812372575,10934,401,117,46,2072.84
82,launch,2025-01-05,electronics,288745,0.12727388812372575,29013,3130,856,313,48827.37
82,discount,2025-01-06,sports,288745,0.12727388812372575,2135,285,109,49,5075.47
82,discount,2025-01-07,sports,288745,0.12727388812372575,38279,5477,495,135,24411.63
82,launch,2025-01-08,fashion,288745,0.12727388812372575,13621,1429,413,86,16942.64
82,brand_collab,2025-01-09,electronics,288745,0.12727388812372575,15656,2319,336,115,9996.91
82,discount,2025-01-10,fashion,288745,0.12727388812372575,42733,5562,665,357,17759.1
82,discount,2025-01-11,beauty,288745,0.12727388812372575,38353,5110,347,130,20558.87
82,seasonal,2025-01-12,electronics,288745,0.12727388812372575,17074,223,67,10,1599.82
82,launch,2025-01-13,home,288745,0.12727388812372575,45859,4796,1560,903,36103.9
82,seasonal,2025-01-14,beauty,288745,0.12727388812372575,35754,4396,1181,277,17718.78
82,launch,2025-01-15,sports,288745,0.12727388812372575,40469,4053,1613,170,19171.71
82,seasonal,2025-01-16,electronics,288745,0.12727388812372575,41000,3314,796,267,16311.52
82,discount,2025-01-17,fashion,288745,0.12727388812372575,42596,5089,1203,496,98077.29
82,brand_collab,2025-01-18,beauty,288745,0.12727388812372575,23559,3392,1111,332,65289.48
82,launch,2025-01-19,beauty,288745,0.12727388812372575,18633,841,311,163,19587.42
82,discount,2025-01-20,sports,288745,0.12727388812372575,39493,3466,302,175,20811.78
82,discount,2025-01-21,sports,288745,0.12727388812372575,40047,3334,386,58,5327.13
82,discount,2025-01-22,electronics,288745,0.12727388812372575,14071,1728,344,53,4897.63
82,brand_collab,2025-01-23,home,288745,0.12727388812372575,31702,4054,1044,318,32887.78
82,discount,2025-01-24,sports,288745,0.12727388812372575,30114,2155,689,246,30957.17
82,launch,2025-01-25,sports,288745,0.12727388812372575,3966,192,55,6,707.78
82,launch,2025-01-26,home,288745,0.12727388812372575,1594,94,19,11,526.59
82,discount,2025-01-27,fashion,288745,0.12727388812372575,8782,748,284,86,11965.33
82,seasonal,2025-01-28,sports,288745,0.12727388812372575,31209,385,83,43,7748.97
82,discount,2025-01-29,beauty,288745,0.12727388812372575,4680,298,28,8,1513.29
82,seasonal,2025-01-30,home,288745,0.12727388812372575,37688,837,313,102,8061.41
83,seasonal,2025-01-01,fashion,47262,0.036317742090644735,41899,1740,680,200,36567.27
83,discount,2025-01-02,fashion,47262,0.036317742090644735,1068,131,49,8,188.19
83,launch,2025-01-03,electronics,47262,0.036317742090644735,12526,1577,449,262,15303.56
83,brand_collab,2025-01-04,beauty,47262,0.036317742090644735,20410,380,151,44,8012.45
83,discount,2025-01-05,fashion,47262,0.036317742090644735,32602,1325,297,152,25095.74
83,discount,2025-01-06,sports,47262,0.036317742090644735,2187,86,18,6,1075.17
83,discount,2025-01-07,home,47262,0.036317742090644735,34744,2546,589,297,27105.18
83,seasonal,2025-01-08,fashion,47262,0.036317742090644735,7621,623,234,109,12778.78
83,discount,2025-01-09,electronics,47262,0.036317742090644735,13550,1234,406,200,15851.04
83,discount,2025-01-10,electronics,47262,0.036317742090644735,31138,2052,702,326,49670.11
83,brand_collab,2025-01-11,sports,47262,0.036317742090644735,42616,1676,328,174,8779.78
83,discount,2025-01-12,electronics,47262,0.036317742090644735,21143,658,99,21,3895.14
83,seasonal,2025-01-13,fashion,47262,0.036317742090644735,13342,917,108,33,2739.81
83,discount,2025-01-14,fashion,47262,0.036317742090644735,16058,2009,391,41,6116.43
83,launch,2025-01-15,home,47262,0.036317742090644735,43136,2131,161,91,9451.0
83,brand_collab,2025-01-16,home,47262,0.036317742090644735,41011,5845,2175,961,95042.5
83,discount,2025-01-17,sports,47262,0.036317742090644735,31688,4290,497,132,11254.74
83,seasonal,2025-01-18,beauty,47262,0.036317742090644735,17151,1187,116,20,492.26
83,launch,2025-01-19,beauty,47262,0.036317742090644735,17047,1471,216,81,2575.42
83,brand_collab,2025-01-20,sports,47262,0.036317742090644735,32516,1808,585,130,17843.29
83,brand_collab,2025-01-21,home,47262,0.036317742090644735,17568,1437,443,245,45323.92
83,seasonal,2025-01-22,sports,47262,0.036317742090644735,34044,427,58,12,689.67
83,launch,2025-01-23,home,47262,0.036317742090644735,7073,626,105,14,2649.72
83,discount,2025-01-24,home,47262,0.036317742090644735,27420,1682,532,182,8773.47
83,brand_collab,2025-01-25,home,47262,0.036317742090644735,37415,5187,1188,492,44065.17
83,brand_collab,2025-01-26,sports,47262,0.036317742090644735,32325,1001,324,86,10522.54
83,brand_collab,2025-01-27,electronics,47262,0.036317742090644735,30534,3878,1019,299,31577.06
83,discount,2025-01-28,electronics,47262,0.036317742090644735,30659,2913,307,107,18605.78
83,launch,2025-01-29,beauty,47262,0.036317742090644735,3196,143,51,24,3563.85
83,seasonal,2025-01-30,sports,47262,0.036317742090644735,37635,3320,798,161,22880.13
84,seasonal,2025-01-01,fashion,357949,0.14866603412861593,16299,1899,395,196,30598.43
84,launch,2025-01-02,sports,357949,0.14866603412861593,3520,498,125,27,2314.97
84,seasonal,2025-01-03,home,357949,0.14866603412861593,20674,1845,120,59,5034.49
84,launch,2025-01-04,electronics,357949,0.14866603412861593,7421,850,209,29,1312.55
84,seasonal,2025-01-05,home,357949,0.14866603412861593,20290,1808,409,82,1872.5
84,discount,2025-01-06,electronics,357949,0.14866603412861593,28122,1325,95,11,1595.34
84,launch,2025-01-07,beauty,357949,0.14866603412861593,13822,1889,555,158,7021.37
84,brand_collab,2025-01-08,beauty,357949,0.14866603412861593,23481,563,201,50,6716.74
84,launch,2025-01-09,fashion,357949,0.14866603412861593,3794,524,100,43,6375.76
84,seasonal,2025-01-10,beauty,357949,0.14866603412861593,10850,459,36,4,707.16
84,discount,2025-01-11,fashion,357949,0.14866603412861593,25886,332,35,14,2047.16
84,seasonal,2025-01-12,home,357949,0.14866603412861593,18985,1373,239,83,14555.09
84,brand_collab,2025-01-13,electronics,357949,0.14866603412861593,23036,399,123,22,352.95
84,brand_collab,2025-01-14,sports,357949,0.14866603412861593,28846,1242,252,27,1047.76
84,discount,2025-01-15,fashion,357949,0.14866603412861593,16963,407,118,13,1655.82
84,launch,2025-01-16,beauty,357949,0.14866603412861593,7624,477,107,14,1954.93
84,discount,2025-01-17,fashion,357949,0.14866603412861593,33525,1641,185,101,4253.83
84,brand_collab,2025-01-18,home,357949,0.14866603412861593,47205,6204,1339,754,37838.16
84,launch,2025-01-19,beauty,357949,0.14866603412861593,6061,440,109,43,3416.37
84,seasonal,2025-01-20,electronics,357949,0.14866603412861593,10788,314,118,68,11747.35
84,discount,2025-01-21,beauty,357949,0.14866603412861593,22734,1501,160,80,4231.11
84,launch,2025-01-22,fashion,357949,0.14866603412861593,44327,3044,773,134,20827.9
84,discount,2025-01-23,beauty,357949,0.14866603412861593,24362,1843,260,145,12960.18
84,launch,2025-01-24,fashion,357949,0.14866603412861593,22364,1222,136,41,1279.65
84,launch,2025-01-25,beauty,357949,0.14866603412861593,38410,1497,447,210,21975.01
84,seasonal,2025-01-26,beauty,357949,0.14866603412861593,5487,333,92,39,3380.94
84,seasonal,2025-01-27,fashion,357949,0.14866603412861593,16105,1763,693,315,28182.59
84,launch,2025-01-28,fashion,357949,0.14866603412861593,37005,679,122,16,1973.78
84,discount,2025-01-29,sports,357949,0.14866603412861593,42724,1689,382,168,9579.17
84,launch,2025-01-30,sports,357949,0.14866603412861593,32796,1859,380,138,13162.37
85,discount,2025-01-01,home,25497,0.07655045004379087,7546,125,14,5,796.81
85,brand_collab,2025-01-02,electronics,25497,0.07655045004379087,19755,2269,355,204,29726.96
85,brand_collab,2025-01-03,electronics,25497,0.07655045004379087,32023,3762,928,352,14636.48
85,discount,2025-01-04,beauty,25497,0.07655045004379087,10862,890,47,20,1810.02
85,seasonal,2025-01-05,sports,25497,0.07655045004379087,22094,2444,161,32,3727.57
85,launch,2025-01-06,home,25497,0.07655045004379087,4896,308,103,57,2759.99
85,discount,2025-01-07,sports,25497,0.07655045004379087,16793,1188,139,47,4052.85
85,seasonal,2025-01-08,fashion,25497,0.07655045004379087,16346,470,38,21,2346.68
85,brand_collab,2025-01-09,beauty,25497,0.07655045004379087,46721,3911,933,494,14101.67
85,brand_collab,2025-01-10,home,25497,0.07655045004379087,42515,6013,2389,1384,15402.44
85,seasonal,2025-01-11,sports,25497,0.07655045004379087,37727,5155,282,105,9489.9
85,discount,2025-01-12,sports,25497,0.07655045004379087,37627,2819,243,79,6430.68
85,launch,2025-01-13,sports,25497,0.07655045004379087,48156,7182,1725,581,111190.21
85,seasonal,2025-01-14,sports,25497,0.07655045004379087,4571,563,215,60,2331.73
85,seasonal,2025-01-15,electronics,25497,0.07655045004379087,3774,205,54,31,4260.63
85,brand_collab,2025-01-16,sports,25497,0.07655045004379087,34201,4173,1145,497,83560.58
85,seasonal,2025-01-17,home,25497,0.07655045004379087,1393,196,31,5,120.14
85,launch,2025-01-18,beauty,25497,0.07655045004379087,33221,703,35,14,1103.32
85,discount,2025-01-19,beauty,25497,0.07655045004379087,37728,4501,1206,213,16568.52
85,launch,2025-01-20,sports,25497,0.07655045004379087,23676,3339,1157,648,61778.08
85,discount,2025-01-21,home,25497,0.07655045004379087,41576,2753,600,352,26551.26
85,launch,2025-01-22,sports,25497,0.07655045004379087,47656,5089,834,410,74239.29
85,discount,2025-01-23,fashion,25497,0.07655045004379087,37764,2222,758,196,25524.38
85,brand_collab,2025-01-24,beauty,25497,0.07655045004379087,45484,4618,353,141,26357.51
85,launch,2025-01-25,fashion,25497,0.07655045004379087,4457,254,60,11,1233.16
85,brand_collab,2025-01-26,fashion,25497,0.07655045004379087,46680,5294,319,92,8043.7
85,brand_collab,2025-01-27,fashion,25497,0.07655045004379087,48139,2972,370,200,39279.47
85,seasonal,2025-01-28,fashion,25497,0.07655045004379087,20112,981,164,68,3144.05
85,seasonal,2025-01-29,sports,25497,0.07655045004379087,19437,1623,555,64,3903.48
85,launch,2025-01-30,sports,25497,0.07655045004379087,20307,1164,195,22,855.85
86,launch,2025-01-01,sports,301695,0.013103205824685646,23214,2065,267,109,1341.37
86,seasonal,2025-01-02,beauty,301695,0.013103205824685646,4689,649,119,57,7042.95
86,launch,2025-01-03,fashion,301695,0.013103205824685646,24608,1345,484,60,2154.79
86,seasonal,2025-01-04,fashion,301695,0.013103205824685646,4527,568,81,37,1876.53
86,seasonal,2025-01-05,fashion,301695,0.013103205824685646,23119,835,224,98,10057.76
86,discount,2025-01-06,fashion,301695,0.013103205824685646,2504,320,96,49,2356.74
86,discount,2025-01-07,electronics,301695,0.013103205824685646,18691,2600,778,305,55351.18
86,brand_collab,2025-01-08,sports,301695,0.013103205824685646,44388,2008,428,234,8991.11
86,discount,2025-01-09,sports,301695,0.013103205824685646,33969,2969,445,96,8237.0
86,seasonal,2025-01-10,home,301695,0.013103205824685646,4477,180,16,5,804.65
86,launch,2025-01-11,fashion,301695,0.013103205824685646,29832,2122,741,139,15442.25
86,seasonal,2025-01-12,home,301695,0.013103205824685646,33969,4538,715,318,48673.15
86,launch,2025-01-13,sports,301695,0.013103205824685646,38893,3017,526,137,19237.51
86,brand_collab,2025-01-14,beauty,301695,0.013103205824685646,26382,3717,921,373,8615.26
86,discount,2025-01-15,fashion,301695,0.013103205824685646,7959,592,38,20,454.5
86,discount,2025-01-16,home,301695,0.013103205824685646,18991,350,115,13,1860.62
86,discount,2025-01-17,beauty,301695,0.013103205824685646,31893,1022,235,93,9014.83
86,brand_collab,2025-01-18,beauty,301695,0.013103205824685646,45405,6552,2504,264,12744.24
86,brand_collab,2025-01-19,fashion,301695,0.013103205824685646,40056,3613,391,213,11489.27
86,seasonal,2025-01-20,home,301695,0.013103205824685646,16070,1689,408,75,12399.04
86,discount,2025-01-21,fashion,301695,0.013103205824685646,40958,4936,1543,903,71858.39
86,seasonal,2025-01-22,beauty,301695,0.013103205824685646,10999,1397,96,46,5823.79
86,discount,2025-01-23,fashion,301695,0.013103205824685646,11677,417,149,40,3344.85
86,brand_collab,2025-01-24,beauty,301695,0.013103205824685646,1561,35,6,0,0.0
86,discount,2025-01-25,sports,301695,0.013103205824685646,36006,4662,359,97,13633.67
86,seasonal,2025-01-26,sports,301695,0.013103205824685646,10096,606,189,77,7496.79
86,launch,2025-01-27,electronics,301695,0.013103205824685646,48358,4687,933,508,27746.78
86,discount,2025-01-28,electronics,301695,0.013103205824685646,36906,5218,1471,768,119433.17
86,brand_collab,2025-01-29,electronics,301695,0.013103205824685646,24368,3201,277,77,10128.0
86,launch,2025-01-30,electronics,301695,0.013103205824685646,11352,251,17,4,392.5
87,brand_collab,2025-01-01,beauty,90000,0.12429182647586763,14767,900,312,114,3965.32
87,brand_collab,2025-01-02,fashion,90000,0.12429182647586763,15910,757,298,157,29318.62
87,brand_collab,2025-01-03,beauty,90000,0.12429182647586763,16635,383,54,29,1856.73
87,discount,2025-01-04,sports,90000,0.12429182647586763,10261,1104,285,98,13376.61
87,seasonal,2025-01-05,sports,90000,0.12429182647586763,13040,1418,445,98,4119.0
87,discount,2025-01-06,fashion,90000,0.12429182647586763,43464,1054,75,20,3258.0
87,launch,2025-01-07,sports,90000,0.12429182647586763,33579,3811,1255,252,17131.52
87,seasonal,2025-01-08,sports,90000,0.12429182647586763,6560,311,40,14,996.06
87,brand_collab,2025-01-09,fashion,90000,0.12429182647586763,26247,528,191,61,8256.12
87,launch,2025-01-10,fashion,90000,0.12429182647586763,27955,2092,587,291,44449.78
87,discount,2025-01-11,sports,90000,0.12429182647586763,9645,634,172,91,17918.03
87,seasonal,2025-01-12,fashion,90000,0.12429182647586763,36169,2369,210,24,3234.98
87,discount,2025-01-13,beauty,90000,0.12429182647586763,24022,2461,221,54,1868.94
87,brand_collab,2025-01-14,sports,90000,0.12429182647586763,6103,622,131,65,2038.64
87,discount,2025-01-15,electronics,90000,0.12429182647586763,39831,1873,231,113,15855.68
87,discount,2025-01-16,beauty,90000,0.12429182647586763,31118,4612,1388,595,70439.34
87,launch,2025-01-17,beauty,90000,0.12429182647586763,12780,954,190,69,4276.69
87,discount,2025-01-18,electronics,90000,0.12429182647586763,48074,5401,1145,299,37571.98
87,seasonal,2025-01-19,sports,90000,0.12429182647586763,16707,1332,237,128,4021.15
87,launch,2025-01-20,fashion,90000,0.12429182647586763,12252,821,48,18,508.58
87,seasonal,2025-01-21,sports,90000,0.12429182647586763,5118,695,75,32,1563.42
87,discount,2025-01-22,electronics,90000,0.12429182647586763,16918,1536,400,168,10354.86
87,seasonal,2025-01-23,fashion,90000,0.12429182647586763,47912,2069,664,146,21685.33
87,seasonal,2025-01-24,beauty,90000,0.12429182647586763,5854,864,117,33,2217.82
87,launch,2025-01-25,electronics,90000,0.12429182647586763,49536,5314,1786,664,10701.9
87,discount,2025-01-26,sports,90000,0.12429182647586763,13521,1301,376,74,12260.01
87,brand_collab,2025-01-27,electronics,90000,0.12429182647586763,31615,4696,731,174,30317.98
87,seasonal,2025-01-28,electronics,90000,0.12429182647586763,34722,364,114,54,8634.91
87,launch,2025-01-29,home,90000,0.12429182647586763,8095,408,108,40,6361.17
87,seasonal,2025-01-30,fashion,90000,0.12429182647586763,36287,785,117,42,7221.75
88,discount,2025-01-01,electronics,486556,0.0518157577339788,11871,798,47,9,829.55
88,discount,2025-01-02,home,486556,0.0518157577339788,23357,2159,523,72,13622.47
88,brand_collab,2025-01-03,beauty,486556,0.0518157577339788,27925,2608,599,70,9387.98
88,discount,2025-01-04,home,486556,0.0518157577339788,12357,246,78,10,1852.03
88,seasonal,2025-01-05,beauty,486556,0.0518157577339788,14613,590,186,91,16863.4
88,launch,2025-01-06,sports,486556,0.0518157577339788,47776,4492,1122,134,20452.55
88,launch,2025-01-07,sports,486556,0.0518157577339788,12614,839,251,140,19135.71
88,discount,2025-01-08,home,486556,0.0518157577339788,32258,3217,229,33,567.74
88,discount,2025-01-09,home,486556,0.0518157577339788,32562,1752,323,179,30253.09
88,launch,2025-01-10,fashion,486556,0.0518157577339788,17547,1291,465,207,15785.05
88,discount,2025-01-11,sports,486556,0.0518157577339788,21271,2293,834,270,36399.18
88,seasonal,2025-01-12,fashion,486556,0.0518157577339788,28263,1273,229,33,1749.91
88,launch,2025-01-13,beauty,486556,0.0518157577339788,48234,6673,1834,213,42468.98
88,brand_collab,2025-01-14,beauty,486556,0.0518157577339788,48558,3150,869,276,15898.64
88,seasonal,2025-01-15,fashion,486556,0.0518157577339788,16330,2356,776,255,12231.32
88,discount,2025-01-16,sports,486556,0.0518157577339788,8263,337,89,47,6686.65
88,seasonal,2025-01-17,home,486556,0.0518157577339788,10500,1015,342,64,9147.56
88,launch,2025-01-18,sports,486556,0.0518157577339788,15347,1917,690,149,4702.07
88,launch,2025-01-19,fashion,486556,0.0518157577339788,26710,2751,1003,464,67323.76
88,brand_collab,2025-01-20,sports,486556,0.0518157577339788,37634,1837,223,62,8278.84
88,discount,2025-01-21,home,486556,0.0518157577339788,23251,1122,173,65,3836.84
88,seasonal,2025-01-22,electronics,486556,0.0518157577339788,16596,2170,486,108,15212.75
88,discount,2025-01-23,sports,486556,0.0518157577339788,40632,3224,1223,667,79724.76
88,launch,2025-01-24,fashion,486556,0.0518157577339788,36115,2209,145,57,8388.44
88,discount,2025-01-25,home,486556,0.0518157577339788,24600,2073,507,175,15378.53
88,discount,2025-01-26,beauty,486556,0.0518157577339788,23226,607,94,56,4033.93
88,launch,2025-01-27,home,486556,0.0518157577339788,20122,2977,761,173,20259.4
88,launch,2025-01-28,home,486556,0.0518157577339788,45347,3665,240,29,5288.9
88,brand_collab,2025-01-29,fashion,486556,0.0518157577339788,35074,4427,724,224,31286.19
88,seasonal,2025-01-30,home,486556,0.0518157577339788,34580,1427,87,30,2090.32
89,seasonal,2025-01-01,electronics,366116,0.05880276105272163,9460,1005,173,61,11433.52
89,launch,2025-01-02,beauty,366116,0.05880276105272163,22933,2132,469,220,33017.0
89,launch,2025-01-03,beauty,366116,0.05880276105272163,24134,3251,209,28,2009.27
89,brand_collab,2025-01-04,beauty,366116,0.05880276105272163,34443,3362,744,127,2610.27
89,discount,2025-01-05,home,366116,0.05880276105272163,8131,361,135,64,10242.75
89,launch,2025-01-06,sports,366116,0.05880276105272163,23402,321,65,9,1148.76
89,discount,2025-01-07,fashion,366116,0.05880276105272163,5652,286,55,20,1325.04
89,brand_collab,2025-01-08,beauty,366116,0.05880276105272163,41201,653,258,31,2008.33
89,brand_collab,2025-01-09,fashion,366116,0.05880276105272163,14145,192,36,4,321.9
89,seasonal,2025-01-10,beauty,366116,0.05880276105272163,26192,2844,881,391,28940.4
89,brand_collab,2025-01-11,sports,366116,0.05880276105272163,38429,1779,429,93,12930.19
89,brand_collab,2025-01-12,fashion,366116,0.05880276105272163,5973,101,11,1,63.43
89,brand_collab,2025-01-13,fashion,366116,0.05880276105272163,30954,3821,1207,413,46328.87
89,brand_collab,2025-01-14,sports,366116,0.05880276105272163,48833,5387,1072,209,10885.36
89,launch,2025-01-15,home,366116,0.05880276105272163,16787,1448,319,92,13485.99
89,launch,2025-01-16,sports,366116,0.05880276105272163,1665,234,53,23,3969.08
89,discount,2025-01-17,sports,366116,0.05880276105272163,33917,1182,124,53,9292.34
89,discount,2025-01-18,sports,366116,0.05880276105272163,12440,1422,353,89,4623.69
89,launch,2025-01-19,beauty,366116,0.05880276105272163,2935,279,52,30,3558.59
89,brand_collab,2025-01-20,fashion,366116,0.05880276105272163,34503,3393,844,460,70258.73
89,discount,2025-01-21,beauty,366116,0.05880276105272163,46378,465,100,11,2146.77
89,discount,2025-01-22,beauty,366116,0.05880276105272163,47894,5813,950,502,63041.12
89,discount,2025-01-23,sports,366116,0.05880276105272163,9566,1421,174,64,12645.76
89,brand_collab,2025-01-24,fashion,366116,0.05880276105272163,10292,1498,331,148,4585.66
89,brand_collab,2025-01-25,beauty,366116,0.05880276105272163,43961,4499,1252,227,13299.74
89,launch,2025-01-26,home,366116,0.05880276105272163,46294,900,180,96,14995.06
89,discount,2025-01-27,home,366116,0.05880276105272163,4974,319,50,5,192.52
89,brand_collab,2025-01-28,home,366116,0.05880276105272163,32812,1981,542,304,11802.57
89,discount,2025-01-29,electronics,366116,0.05880276105272163,1909,232,39,21,414.21
89,discount,2025-01-30,fashion,366116,0.05880276105272163,30652,1825,727,230,3369.11
90,seasonal,2025-01-01,home,273999,0.027001966201972497,45585,3235,795,329,61726.52
90,discount,2025-01-02,electronics,273999,0.027001966201972497,25475,1028,81,33,5860.68
90,discount,2025-01-03,home,273999,0.027001966201972497,45927,2162,165,80,1861.21
90,discount,2025-01-04,beauty,273999,0.027001966201972497,34978,1541,611,292,49353.4
90,brand_collab,2025-01-05,electronics,273999,0.027001966201972497,42349,4250,1619,389,47890.07
90,brand_collab,2025-01-06,electronics,273999,0.027001966201972497,21121,2812,1104,382,32172.7
90,discount,2025-01-07,sports,273999,0.027001966201972497,1102,110,7,2,26.57
90,seasonal,2025-01-08,home,273999,0.027001966201972497,18918,1326,460,225,33217.33
90,discount,2025-01-09,home,273999,0.027001966201972497,10449,440,74,44,7340.46
90,discount,2025-01-10,electronics,273999,0.027001966201972497,39764,2295,353,76,12746.89
90,discount,2025-01-11,sports,273999,0.027001966201972497,44775,1868,554,208,23294.81
90,launch,2025-01-12,electronics,273999,0.027001966201972497,31433,1014,282,69,13458.49
90,seasonal,2025-01-13,sports,273999,0.027001966201972497,32070,3399,534,93,8401.29
90,launch,2025-01-14,beauty,273999,0.027001966201972497,34697,1281,464,270,27257.4
90,launch,2025-01-15,electronics,273999,0.027001966201972497,5671,833,87,31,6001.7
90,discount,2025-01-16,sports,273999,0.027001966201972497,36665,5124,1521,267,22631.88
90,brand_collab,2025-01-17,beauty,273999,0.027001966201972497,31294,3721,907,384,27684.8
90,launch,2025-01-18,sports,273999,0.027001966201972497,47633,5953,1624,348,31146.85
90,launch,2025-01-19,home,273999,0.027001966201972497,19196,1947,677,386,77003.49
90,launch,2025-01-20,home,273999,0.027001966201972497,23457,1053,119,39,649.88
90,discount,2025-01-21,beauty,273999,0.027001966201972497,44208,4688,674,108,8921.6
90,discount,2025-01-22,fashion,273999,0.027001966201972497,16629,2335,629,375,42036.64
90,seasonal,2025-01-23,home,273999,0.027001966201972497,32050,3155,1002,490,76597.39
90,launch,2025-01-24,fashion,273999,0.027001966201972497,17760,616,162,37,1993.67
90,brand_collab,2025-01-25,beauty,273999,0.027001966201972497,28176,4099,350,122,11142.15
90,discount,2025-01-26,sports,273999,0.027001966201972497,47910,4521,421,148,28243.86
90,discount,2025-01-27,beauty,273999,0.027001966201972497,42591,2570,420,150,2803.21
90,seasonal,2025-01-28,home,273999,0.027001966201972497,46785,6382,505,258,10029.2
90,launch,2025-01-29,beauty,273999,0.027001966201972497,31192,1769,600,147,6072.1
90,discount,2025-01-30,fashion,273999,0.027001966201972497,40203,2947,904,316,39445.86
91,seasonal,2025-01-01,beauty,189324,0.11986253780096638,45629,3268,609,265,37417.01
91,launch,2025-01-02,fashion,189324,0.11986253780096638,10402,703,58,12,237.74
91,seasonal,2025-01-03,home,189324,0.11986253780096638,6988,155,8,3,280.34
91,discount,2025-01-04,electronics,189324,0.11986253780096638,38790,3642,420,206,39470.47
91,seasonal,2025-01-05,sports,189324,0.11986253780096638,26191,3473,1176,321,37780.3
91,launch,2025-01-06,sports,189324,0.11986253780096638,31949,3640,287,103,18329.28
